method,curve_id,curve_family,x,y,x_label,y_label,source,status,notes
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,12.3284673944,0.005756036,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,14.508287785,0.0037280475,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,17.0735264747,0.0023823664,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,20.0923300257,0.0015041443,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,23.6448941265,0.0009394733,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,27.8255940221,0.0005811936,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,32.7454916288,0.0003565233,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,38.5352859371,0.0002170869,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,45.3487850813,0.0001313301,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,53.3669923121,7.90031e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,62.8029144183,4.7293e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,73.9072203353,2.8191e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,86.9749002618,1.67432e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,102.3531021899,9.9128e-06,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,120.4503540259,5.8531e-06,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,141.7474162927,3.448e-06,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,166.81005372,2.0271e-06,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,196.304065004,1.1898e-06,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,231.0129700083,6.973e-07,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,271.8588242733,4.081e-07,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,319.9267137797,2.386e-07,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,376.4935806792,1.394e-07,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,443.0621457584,8.14e-08,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,521.4008288,4.75e-08,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,613.5907273413,2.77e-08,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,722.0809018385,1.61e-08,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,849.7534359086,9.4e-09,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_3,arps_bdf,1000.0,5.5e-09,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.3
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0001,0.9999000075,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0001176812,0.9998823292,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0001384886,0.9998615257,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0001629751,0.9998370448,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.000191791,0.9998082366,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.000225702,0.9997743362,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0002656088,0.9997344441,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0003125716,0.9996875017,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.000367838,0.9996322635,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0004328761,0.9995672644,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0005094138,0.9994907808,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0005994843,0.9994007852,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0007054802,0.9992948929,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0008302176,0.9991702991,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.00097701,0.9990237055,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.001149757,0.9988512337,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0013530478,0.998648324,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0015922828,0.9984096167,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0018738174,0.9981288127,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0022051307,0.9977985109,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0025950242,0.9974100177,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0030538555,0.9969531248,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0035938137,0.9964158498,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0042292429,0.9957841343,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0049770236,0.9950414931,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0058570208,0.9941686076,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0068926121,0.9931428559,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0081113083,0.9919377712,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0095454846,0.9905224203,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0112332403,0.9888606951,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0132194115,0.9869105075,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0155567614,0.9846228838,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0183073828,0.9819409542,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0215443469,0.9787988387,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0253536449,0.975120439,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0298364724,0.9708181518,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0351119173,0.9657915391,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.041320124,0.9599260054,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0486260158,0.953091561,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0572236766,0.9451417839,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0673415066,0.9359131363,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0792482898,0.9252248431,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.0932603347,0.9128796024,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.1097498765,0.8986654621,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.1291549665,0.8823592595,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.1519911083,0.8637320723,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.1788649529,0.8425571429,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.2104904145,0.8186206947,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.2477076356,0.7917359214,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.2915053063,0.7617601626,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.3430469286,0.7286148478,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.4037017259,0.692307188,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.4750810162,0.6529518445,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.5590810183,0.6107900032,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.6579332247,0.5662026002,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.7742636827,0.5197141221,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,0.9111627561,0.4719837194,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,1.072267222,0.4237815221,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,1.2618568831,0.3759500849,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,1.4849682623,0.3293535407,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,1.7475284,0.2848197663,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,2.0565123083,0.2430828923,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,2.4201282648,0.20473413,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,2.8480358684,0.170187768,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,3.3516026509,0.1396665067,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,3.9442060594,0.1132067387,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,4.6415888336,0.0906809413,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,5.4622772177,0.0718318801,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,6.4280731173,0.0563123177,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,7.5646332755,0.0437243483,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,8.9021508545,0.0336539168,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,10.4761575279,0.0256979389,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,12.3284673944,0.01948321,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,14.508287785,0.0146776298,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,17.0735264747,0.01099507,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,20.0923300257,0.0081955282,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,23.6448941265,0.0060821646,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,27.8255940221,0.0044965744,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,32.7454916288,0.0033133176,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,38.5352859371,0.0024344088,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,45.3487850813,0.001784195,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,53.3669923121,0.0013048426,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,62.8029144183,0.000952513,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,73.9072203353,0.0006942147,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,86.9749002618,0.0005052717,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,102.3531021899,0.000367324,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,120.4503540259,0.0002667718,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,141.7474162927,0.0001935797,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,166.81005372,0.0001403665,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,196.304065004,0.0001017178,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,231.0129700083,7.36715e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,271.8588242733,5.33343e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,319.9267137797,3.85963e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,376.4935806792,2.79218e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,443.0621457584,2.01938e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,521.4008288,1.46013e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,613.5907273413,1.05554e-05,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,722.0809018385,7.6293e-06,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,849.7534359086,5.5136e-06,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_5,arps_bdf,1000.0,3.984e-06,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.5
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0001,0.999900009,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0001176812,0.9998823313,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0001384886,0.9998615286,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0001629751,0.9998370488,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.000191791,0.9998082421,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.000225702,0.9997743439,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0002656088,0.9997344547,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0003125716,0.9996875163,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.000367838,0.9996322838,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0004328761,0.9995672925,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0005094138,0.9994908196,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0005994843,0.999400839,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0007054802,0.9992949674,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0008302176,0.9991704023,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.00097701,0.9990238484,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.001149757,0.9988514316,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0013530478,0.998648598,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0015922828,0.9984099959,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0018738174,0.9981293375,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0022051307,0.9977992373,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0025950242,0.9974110229,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0030538555,0.9969545158,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0035938137,0.9964177742,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0042292429,0.9957867962,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0049770236,0.9950451744,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0058570208,0.9941736975,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
fetkovich,fetkovich_bdf_b_0_8,arps_bdf,0.0068926121,0.9931498913,tDd,qDd,Fetkovich SPE-4629 1980 Eq.20-21,validated,BDF Arps b=0.8
