method,curve_id,curve_family,x,y,x_label,y_label,source,status,notes
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0057384416,0.9942779918,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0062225708,0.9937967493,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0067475441,0.9932751695,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0073168071,0.9927098955,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0079340967,0.9920972952,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0086034644,0.9914334395,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.009329304,0.9907140789,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0101163798,0.9899346187,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.010969858,0.9890900915,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0118953407,0.9881751292,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0128989026,0.9871839317,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.013987131,0.9861102344,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0151671689,0.9849472733,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0164467618,0.9836877478,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0178343088,0.9823237813,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0193389175,0.9808468797,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.020970464,0.9792478872,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0227396575,0.9775169398,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0246581108,0.975643417,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0267384162,0.9736158904,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0289942285,0.971422071,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0314403547,0.9690487539,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0340928507,0.966481762,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0369691271,0.9637058873,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
palacio_blasingame,pb_bdf_b_0_0_qDd,arps_bdf,0.0400880633,0.9607048326,tDd,qDd,Palacio-Blasingame SPE-25909 1993 Eq.12-15,validated,BDF b=0.0 series=qDd
